,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Exp_Date,Current Date,Time to Maturity
76,SPXW200131P02845000,2019-12-09 3:31PM EST,2845.0,12.76,12.8,13.2,0.0,-,35,116,20.95%,2020-01-31,2019-12-10,52
77,SPXW200131P02850000,2019-12-10 12:57PM EST,2850.0,13.5,13.2,13.5,-0.35,-2.53%,13,5925,20.81%,2020-01-31,2019-12-10,52
78,SPXW200131P02855000,2019-12-10 12:52PM EST,2855.0,14.2,13.5,13.9,0.7,+5.19%,11,715,20.71%,2020-01-31,2019-12-10,52
79,SPXW200131P02860000,2019-12-10 10:28AM EST,2860.0,13.57,13.9,14.3,-0.63,-4.44%,1,1013,20.60%,2020-01-31,2019-12-10,52
80,SPXW200131P02865000,2019-12-09 3:57PM EST,2865.0,14.95,14.3,14.6,0.0,-,1,191,20.44%,2020-01-31,2019-12-10,52
81,SPXW200131P02870000,2019-12-10 1:49PM EST,2870.0,15.0,14.7,15.0,-0.55,-3.54%,10,417,20.33%,2020-01-31,2019-12-10,52
82,SPXW200131P02875000,2019-12-09 10:48AM EST,2875.0,13.2,15.1,15.4,0.0,-,56,1175,20.20%,2020-01-31,2019-12-10,52
83,SPXW200131P02880000,2019-12-09 12:16PM EST,2880.0,14.2,15.5,15.9,0.0,-,36,415,20.12%,2020-01-31,2019-12-10,52
84,SPXW200131P02885000,2019-12-10 12:57PM EST,2885.0,16.3,15.9,16.3,2.4,+17.27%,12,89,19.99%,2020-01-31,2019-12-10,52
85,SPXW200131P02890000,2019-12-09 9:59AM EST,2890.0,14.3,16.3,16.7,0.0,-,2,309,19.85%,2020-01-31,2019-12-10,52
86,SPXW200131P02895000,2019-12-09 2:25PM EST,2895.0,16.7,16.8,17.2,0.0,-,21,436,19.75%,2020-01-31,2019-12-10,52
87,SPXW200131P02900000,2019-12-10 2:07PM EST,2900.0,17.15,17.2,17.6,-1.46,-7.85%,23,5717,19.60%,2020-01-31,2019-12-10,52
88,SPXW200131P02905000,2019-12-09 9:58AM EST,2905.0,15.5,17.7,18.1,0.0,-,4,304,19.48%,2020-01-31,2019-12-10,52
89,SPXW200131P02910000,2019-12-10 10:28AM EST,2910.0,17.62,18.2,18.6,1.72,+10.82%,3,952,19.37%,2020-01-31,2019-12-10,52
90,SPXW200131P02915000,2019-12-09 9:59AM EST,2915.0,20.1,18.7,19.1,3.7,+22.56%,2,179,19.24%,2020-01-31,2019-12-10,52
91,SPXW200131P02920000,2019-12-10 9:45AM EST,2920.0,21.2,19.2,19.6,4.45,+26.57%,1,569,19.11%,2020-01-31,2019-12-10,52
92,SPXW200131P02925000,2019-12-10 9:52AM EST,2925.0,21.1,19.7,20.1,3.3,+18.54%,2,768,18.98%,2020-01-31,2019-12-10,52
93,SPXW200131P02930000,2019-12-10 9:51AM EST,2930.0,21.7,20.3,20.7,3.9,+21.91%,2,458,18.87%,2020-01-31,2019-12-10,52
94,SPXW200131P02935000,2019-12-10 9:42AM EST,2935.0,23.3,20.8,21.2,2.3,+10.95%,2,101,18.72%,2020-01-31,2019-12-10,52
95,SPXW200131P02940000,2019-12-10 3:21PM EST,2940.0,21.84,21.4,21.8,1.21,+5.87%,48,1891,18.60%,2020-01-31,2019-12-10,52
96,SPXW200131P02945000,2019-12-09 2:24PM EST,2945.0,21.8,22.0,22.4,0.0,-,49,94,18.48%,2020-01-31,2019-12-10,52
97,SPXW200131P02950000,2019-12-10 2:07PM EST,2950.0,22.34,22.6,23.0,0.54,+2.48%,444,2812,18.35%,2020-01-31,2019-12-10,52
98,SPXW200131P02955000,2019-12-10 3:53PM EST,2955.0,24.7,23.2,23.6,2.2,+9.78%,10,71,18.21%,2020-01-31,2019-12-10,52
99,SPXW200131P02960000,2019-12-10 3:53PM EST,2960.0,25.35,23.8,24.2,4.25,+20.14%,22,241,18.07%,2020-01-31,2019-12-10,52
100,SPXW200131P02965000,2019-12-10 9:52AM EST,2965.0,26.0,24.5,24.9,0.2,+0.78%,4,295,17.95%,2020-01-31,2019-12-10,52
101,SPXW200131P02970000,2019-12-10 9:45AM EST,2970.0,27.5,25.1,25.6,2.1,+8.27%,1,415,17.83%,2020-01-31,2019-12-10,52
102,SPXW200131P02975000,2019-12-10 10:24AM EST,2975.0,25.34,25.8,26.2,-0.76,-2.91%,3,2138,17.67%,2020-01-31,2019-12-10,52
103,SPXW200131P02980000,2019-12-09 4:02PM EST,2980.0,28.22,26.5,26.9,0.0,-,43,392,17.54%,2020-01-31,2019-12-10,52
104,SPXW200131P02985000,2019-12-10 9:52AM EST,2985.0,29.0,27.3,27.7,5.0,+20.83%,2,221,17.42%,2020-01-31,2019-12-10,52
105,SPXW200131P02990000,2019-12-09 3:22PM EST,2990.0,27.02,28.0,28.4,0.0,-,61,360,17.27%,2020-01-31,2019-12-10,52
106,SPXW200131P02995000,2019-12-09 9:56AM EST,2995.0,25.3,28.8,29.2,0.0,-,21,220,17.15%,2020-01-31,2019-12-10,52
107,SPXW200131P03000000,2019-12-10 3:21PM EST,3000.0,29.98,29.5,30.0,2.17,+7.80%,24,2662,17.01%,2020-01-31,2019-12-10,52
108,SPXW200131P03005000,2019-12-10 9:45AM EST,3005.0,32.9,30.3,30.8,6.0,+22.30%,2,116,16.87%,2020-01-31,2019-12-10,52
109,SPXW200131P03010000,2019-12-09 4:02PM EST,3010.0,33.0,31.2,31.6,0.0,-,33,268,16.72%,2020-01-31,2019-12-10,52
110,SPXW200131P03015000,2019-12-06 10:11AM EST,3015.0,29.81,32.0,32.4,0.0,-,1,141,16.57%,2020-01-31,2019-12-10,52
111,SPXW200131P03020000,2019-12-10 1:49PM EST,3020.0,32.9,32.9,33.3,2.55,+8.40%,32,276,16.43%,2020-01-31,2019-12-10,52
112,SPXW200131P03025000,2019-12-10 3:35PM EST,3025.0,36.42,33.8,34.2,2.5,+7.37%,7,1214,16.29%,2020-01-31,2019-12-10,52
113,SPXW200131P03030000,2019-12-10 1:36PM EST,3030.0,34.58,34.7,35.1,-1.95,-5.34%,3,2595,16.14%,2020-01-31,2019-12-10,52
114,SPXW200131P03035000,2019-12-10 3:35PM EST,3035.0,38.32,35.6,36.1,2.6,+7.28%,1,147,16.00%,2020-01-31,2019-12-10,52
115,SPXW200131P03040000,2019-12-10 11:34AM EST,3040.0,36.11,36.6,37.0,3.69,+11.38%,306,280,15.84%,2020-01-31,2019-12-10,52
116,SPXW200131P03045000,2019-12-10 3:56PM EST,3045.0,39.34,37.6,38.0,0.14,+0.36%,2,4624,15.69%,2020-01-31,2019-12-10,52
117,SPXW200131P03050000,2019-12-10 3:33PM EST,3050.0,40.87,38.6,39.0,1.7,+4.34%,5,1871,15.53%,2020-01-31,2019-12-10,52
118,SPXW200131P03055000,2019-12-09 1:18PM EST,3055.0,38.05,39.6,40.1,0.0,-,304,353,15.39%,2020-01-31,2019-12-10,52
119,SPXW200131P03060000,2019-12-10 9:41AM EST,3060.0,44.54,40.7,41.2,6.81,+18.05%,2,1192,15.24%,2020-01-31,2019-12-10,52
120,SPXW200131P03065000,2019-12-09 3:39PM EST,3065.0,41.65,41.8,42.3,0.0,-,1,2617,15.08%,2020-01-31,2019-12-10,52
121,SPXW200131P03070000,2019-12-10 10:48AM EST,3070.0,41.68,42.9,43.4,3.42,+8.94%,96,335,14.91%,2020-01-31,2019-12-10,52
122,SPXW200131P03075000,2019-12-10 11:34AM EST,3075.0,43.44,44.1,44.6,3.95,+10.00%,10,2876,14.76%,2020-01-31,2019-12-10,52
123,SPXW200131P03080000,2019-12-10 1:49PM EST,3080.0,45.3,45.3,45.8,4.51,+11.06%,20,330,14.60%,2020-01-31,2019-12-10,52
124,SPXW200131P03085000,2019-12-10 10:08AM EST,3085.0,47.6,46.5,47.1,1.3,+2.81%,9,199,14.45%,2020-01-31,2019-12-10,52
125,SPXW200131P03090000,2019-12-10 10:24AM EST,3090.0,46.61,47.8,48.3,-3.35,-6.71%,2,227,14.26%,2020-01-31,2019-12-10,52
126,SPXW200131P03095000,2019-12-06 12:47PM EST,3095.0,50.28,49.1,49.6,6.26,+14.22%,3,238,14.09%,2020-01-31,2019-12-10,52
127,SPXW200131P03100000,2019-12-10 3:56PM EST,3100.0,52.57,50.4,51.0,7.37,+16.31%,39,1698,13.94%,2020-01-31,2019-12-10,52
128,SPXW200131P03105000,2019-12-10 2:37PM EST,3105.0,51.55,51.8,52.4,4.17,+8.80%,1,452,13.77%,2020-01-31,2019-12-10,52
129,SPXW200131P03110000,2019-12-09 11:51AM EST,3110.0,49.52,53.3,53.8,0.0,-,4,404,13.59%,2020-01-31,2019-12-10,52
130,SPXW200131P03115000,2019-12-10 11:59AM EST,3115.0,54.22,54.7,55.3,4.65,+9.38%,1,44,13.42%,2020-01-31,2019-12-10,52
131,SPXW200131P03120000,2019-12-10 4:05PM EST,3120.0,57.5,56.2,56.8,5.58,+10.75%,1184,486,13.23%,2020-01-31,2019-12-10,52
132,SPXW200131P03125000,2019-12-10 9:55AM EST,3125.0,59.57,57.8,58.4,2.41,+4.22%,396,2978,13.06%,2020-01-31,2019-12-10,52
133,SPXW200131P03130000,2019-12-06 3:24PM EST,3130.0,54.5,59.4,60.0,0.0,-,3,42,12.87%,2020-01-31,2019-12-10,52
134,SPXW200131P03135000,2019-12-09 2:14PM EST,3135.0,61.1,61.1,61.7,0.0,-,297,300,12.70%,2020-01-31,2019-12-10,52
135,SPXW200131P03140000,2019-12-09 4:11PM EST,3140.0,65.23,62.8,63.4,0.0,-,52,1100,12.50%,2020-01-31,2019-12-10,52
136,SPXW200131P03145000,2019-12-10 4:01PM EST,3145.0,66.0,64.6,65.2,7.54,+12.90%,1,2016,12.32%,2020-01-31,2019-12-10,52
137,SPXW200131P03150000,2019-12-10 3:01PM EST,3150.0,65.8,66.4,67.0,1.9,+2.97%,203,85,12.12%,2020-01-31,2019-12-10,52
138,SPXW200131P03155000,2019-12-10 12:26PM EST,3155.0,69.6,68.3,68.9,-12.25,-14.97%,2,30,11.92%,2020-01-31,2019-12-10,52
139,SPXW200131P03160000,2019-12-10 9:51AM EST,3160.0,73.29,70.3,70.9,5.29,+7.78%,90,31,11.73%,2020-01-31,2019-12-10,52
140,SPXW200131P03165000,2019-12-10 12:08PM EST,3165.0,72.4,72.3,72.9,-14.15,-16.35%,1,39,11.53%,2020-01-31,2019-12-10,52
141,SPXW200131P03170000,2019-12-10 10:24AM EST,3170.0,72.78,74.4,75.1,-43.82,-37.58%,1,47,11.35%,2020-01-31,2019-12-10,52
142,SPXW200131P03175000,2019-12-10 10:19AM EST,3175.0,76.35,76.6,77.3,2.75,+3.74%,5,2000,11.14%,2020-01-31,2019-12-10,52
143,SPXW200131P03180000,2019-12-04 3:24PM EST,3180.0,92.87,78.9,79.6,0.0,-,10,36,10.94%,2020-01-31,2019-12-10,52
144,SPXW200131P03185000,2019-12-06 10:48AM EST,3185.0,76.18,81.3,82.0,0.0,-,1,32,10.75%,2020-01-31,2019-12-10,52
145,SPXW200131P03190000,2019-12-10 10:10AM EST,3190.0,85.0,83.8,84.4,8.67,+11.36%,3,27,10.53%,2020-01-31,2019-12-10,52
146,SPXW200131P03195000,2019-11-18 12:07AM EST,3195.0,131.9,86.3,87.0,0.0,-,-,5,10.33%,2020-01-31,2019-12-10,52
147,SPXW200131P03200000,2019-12-06 11:49AM EST,3200.0,81.51,89.0,89.7,0.0,-,4,16,10.13%,2020-01-31,2019-12-10,52
148,SPXW200131P03205000,2019-12-10 9:41AM EST,3205.0,98.55,91.8,92.5,11.73,+13.51%,2,31,9.93%,2020-01-31,2019-12-10,52
149,SPXW200131P03210000,2019-12-03 9:56AM EST,3210.0,144.57,94.6,95.3,0.0,-,12,15,9.69%,2020-01-31,2019-12-10,52
150,SPXW200131P03215000,2019-11-27 4:41AM EST,3215.0,89.1,97.6,98.3,0.0,-,3,8,9.48%,2020-01-31,2019-12-10,52
151,SPXW200131P03220000,2019-12-09 11:51AM EST,3220.0,95.42,100.7,101.4,0.0,-,2,6,9.27%,2020-01-31,2019-12-10,52
152,SPXW200131P03225000,2019-11-29 11:35AM EST,3225.0,98.51,103.9,104.6,0.0,-,5,9,9.04%,2020-01-31,2019-12-10,52
153,SPXW200131P03230000,2019-11-27 4:41AM EST,3230.0,98.5,106.7,108.4,0.0,-,-,1,8.96%,2020-01-31,2019-12-10,52
154,SPXW200131P03245000,2019-12-02 3:00AM EST,3245.0,107.26,115.6,120.6,0.0,-,3,3,8.84%,2020-01-31,2019-12-10,52
155,SPXW200131P03250000,2019-12-06 11:49AM EST,3250.0,112.03,119.4,124.4,0.0,-,1,16,8.64%,2020-01-31,2019-12-10,52
156,SPXW200131P03275000,2019-10-31 12:45PM EST,3275.0,247.63,132.4,140.2,0.0,-,1,1,0.00%,2020-01-31,2019-12-10,52
157,SPXW200131P03500000,2019-12-10 11:40AM EST,3500.0,358.16,355.5,361.9,1.87,+0.52%,2,6,0.00%,2020-01-31,2019-12-10,52
0,SPXW200221P01200000,2019-12-06 12:50PM EST,1200.0,0.05,0.0,0.1,0.0,-,49,289,62.89%,2020-02-21,2019-12-10,73
1,SPXW200221P01300000,2019-11-14 1:02PM EST,1300.0,0.1,0.0,0.1,0.0,-,10,20,57.81%,2020-02-21,2019-12-10,73
2,SPX200221P01400000,2019-11-13 10:30AM EST,1400.0,0.05,0.0,0.15,0.0,-,5,125,54.79%,2020-02-21,2019-12-10,73
3,SPXW200221P01425000,2019-11-18 12:07AM EST,1425.0,0.05,0.0,0.15,0.0,-,-,2,53.71%,2020-02-21,2019-12-10,73
4,SPXW200221P01450000,2019-11-13 10:31AM EST,1450.0,0.05,0.05,0.15,0.0,-,2,12,53.71%,2020-02-21,2019-12-10,73
5,SPX200221P01475000,2019-08-21 8:03AM EST,1475.0,0.85,0.7,0.85,0.0,-,-,130,63.29%,2020-02-21,2019-12-10,73
6,SPX200221P01500000,2019-11-14 1:27PM EST,1500.0,0.12,0.05,0.2,0.0,-,25,5086,52.34%,2020-02-21,2019-12-10,73
7,SPX200221P01525000,2019-11-20 2:19PM EST,1525.0,0.16,0.05,0.2,0.0,-,40,439,51.27%,2020-02-21,2019-12-10,73
8,SPX200221P01550000,2019-12-03 12:10PM EST,1550.0,0.17,0.05,0.2,0.0,-,30,698,50.15%,2020-02-21,2019-12-10,73
9,SPXW200221P01600000,2019-10-14 9:01AM EST,1600.0,0.8,0.1,0.2,0.0,-,-,2,49.95%,2020-02-21,2019-12-10,73
10,SPX200221P01625000,2019-10-08 8:40AM EST,1625.0,1.5,0.0,0.0,0.0,-,-,0,25.00%,2020-02-21,2019-12-10,73
11,SPX200221P01650000,2019-12-09 2:10PM EST,1650.0,0.25,0.1,0.3,0.0,-,20,586,49.56%,2020-02-21,2019-12-10,73
12,SPX200221P01675000,2019-12-03 4:12PM EST,1675.0,0.25,0.15,0.3,0.0,-,300,958,48.46%,2020-02-21,2019-12-10,73
13,SPX200221P01700000,2019-12-06 11:36AM EST,1700.0,0.2,0.15,0.35,0.0,-,1000,4021,48.10%,2020-02-21,2019-12-10,73
14,SPXW200221P01725000,2019-12-05 11:21AM EST,1725.0,0.25,0.2,0.35,0.0,-,15,335,47.02%,2020-02-21,2019-12-10,73
15,SPXW200221P01750000,2019-10-25 1:44PM EST,1750.0,0.85,0.2,0.3,0.0,-,10,32,45.29%,2020-02-21,2019-12-10,73
16,SPX200221P01775000,2019-12-09 4:04PM EST,1775.0,0.4,0.25,0.4,0.0,-,2,1362,45.48%,2020-02-21,2019-12-10,73
17,SPXW200221P01800000,2019-12-09 2:47PM EST,1800.0,0.45,0.3,0.45,0.0,-,8,53,44.97%,2020-02-21,2019-12-10,73
18,SPX200221P01825000,2019-12-09 3:45PM EST,1825.0,0.45,0.3,0.4,0.0,-,6,831,43.41%,2020-02-21,2019-12-10,73
19,SPXW200221P01850000,2019-12-09 2:47PM EST,1850.0,0.5,0.35,0.5,0.0,-,4,53,43.36%,2020-02-21,2019-12-10,73
20,SPXW200221P01875000,2019-12-09 10:24AM EST,1875.0,0.47,0.4,0.55,0.0,-,8,17,42.75%,2020-02-21,2019-12-10,73
21,SPXW200221P01900000,2019-12-04 12:19PM EST,1900.0,0.45,0.45,0.55,0.0,-,5,11,41.74%,2020-02-21,2019-12-10,73
22,SPXW200221P01925000,2019-12-06 10:48AM EST,1925.0,0.4,0.45,0.6,0.0,-,5,26,41.10%,2020-02-21,2019-12-10,73
23,SPX200221P01950000,2019-12-09 2:10PM EST,1950.0,0.65,0.5,0.65,0.0,-,20,6023,40.44%,2020-02-21,2019-12-10,73
24,SPX200221P01975000,2019-12-04 10:08AM EST,1975.0,0.55,0.55,0.7,0.0,-,5,2410,39.76%,2020-02-21,2019-12-10,73
25,SPX200221P02000000,2019-12-09 2:19PM EST,2000.0,0.75,0.6,0.75,0.0,-,20,5262,39.06%,2020-02-21,2019-12-10,73
26,SPX200221P02025000,2019-12-06 12:08PM EST,2025.0,0.6,0.65,0.8,0.0,-,8,6790,38.36%,2020-02-21,2019-12-10,73
27,SPXW200221P02050000,2019-12-10 2:42PM EST,2050.0,0.85,0.75,0.85,-1.15,-57.50%,10,1497,37.62%,2020-02-21,2019-12-10,73
28,SPX200221P02075000,2019-12-09 11:15AM EST,2075.0,0.9,0.8,0.95,0.0,-,4,4614,37.12%,2020-02-21,2019-12-10,73
29,SPXW200221P02100000,2019-12-10 2:42PM EST,2100.0,1.0,0.9,1.0,0.25,+33.33%,144,1043,36.36%,2020-02-21,2019-12-10,73
30,SPX200221P02110000,2019-12-09 3:41PM EST,2110.0,1.0,0.9,1.05,0.0,-,20,1683,36.18%,2020-02-21,2019-12-10,73
31,SPX200221P02125000,2019-12-09 10:49AM EST,2125.0,0.95,0.95,1.1,0.0,-,1000,4671,35.79%,2020-02-21,2019-12-10,73
32,SPX200221P02130000,2019-12-05 12:16PM EST,2130.0,0.9,0.95,1.1,0.0,-,280,1794,35.60%,2020-02-21,2019-12-10,73
33,SPX200221P02140000,2019-12-10 2:41PM EST,2140.0,1.1,1.0,1.15,0.1,+10.00%,40,2600,35.39%,2020-02-21,2019-12-10,73
34,SPX200221P02150000,2019-12-10 3:21PM EST,2150.0,1.15,1.05,1.2,-0.01,-0.86%,40,5537,35.19%,2020-02-21,2019-12-10,73
35,SPX200221P02160000,2019-12-06 3:54PM EST,2160.0,0.9,1.05,1.2,0.0,-,16,700,34.80%,2020-02-21,2019-12-10,73
36,SPX200221P02170000,2019-12-06 3:45PM EST,2170.0,0.9,1.1,1.25,0.0,-,40,40,34.58%,2020-02-21,2019-12-10,73
37,SPX200221P02175000,2019-12-06 3:15PM EST,2175.0,0.98,1.15,1.3,0.0,-,243,15131,34.56%,2020-02-21,2019-12-10,73
38,SPX200221P02180000,2019-12-06 2:49PM EST,2180.0,0.95,1.15,1.3,0.0,-,120,320,34.36%,2020-02-21,2019-12-10,73
39,SPX200221P02200000,2019-12-10 3:18PM EST,2200.0,1.37,1.25,1.4,0.33,+31.73%,400,6979,33.90%,2020-02-21,2019-12-10,73
40,SPX200221P02210000,2019-11-18 12:09AM EST,2210.0,2.1,1.3,1.45,0.0,-,-,500,33.66%,2020-02-21,2019-12-10,73
41,SPX200221P02220000,2019-12-03 4:01PM EST,2220.0,1.65,1.35,1.5,0.0,-,7,7,33.42%,2020-02-21,2019-12-10,73
42,SPXW200221P02225000,2019-12-10 2:06PM EST,2225.0,1.5,1.4,1.5,-0.2,-11.76%,1,775,33.23%,2020-02-21,2019-12-10,73
43,SPX200221P02230000,2019-12-03 3:59PM EST,2230.0,1.7,1.4,1.55,0.0,-,-,13,33.17%,2020-02-21,2019-12-10,73
44,SPX200221P02240000,2019-11-18 12:09AM EST,2240.0,2.5,1.45,1.6,0.0,-,-,500,32.92%,2020-02-21,2019-12-10,73
45,SPXW200221P02250000,2019-12-03 3:59PM EST,2250.0,1.4,1.55,1.65,0.0,-,1,813,32.67%,2020-02-21,2019-12-10,73
46,SPXW200221P02260000,2019-12-05 10:30AM EST,2260.0,1.6,1.6,1.7,0.0,-,5,15,32.40%,2020-02-21,2019-12-10,73
47,SPX200221P02270000,2019-12-04 11:16AM EST,2270.0,1.6,1.6,1.75,0.0,-,26,900,32.14%,2020-02-21,2019-12-10,73
48,SPX200221P02275000,2019-12-09 1:28PM EST,2275.0,1.7,1.65,1.8,0.0,-,1,5012,32.07%,2020-02-21,2019-12-10,73
49,SPX200221P02280000,2019-12-09 4:03PM EST,2280.0,2.0,1.65,1.85,0.0,-,2,50,32.00%,2020-02-21,2019-12-10,73
50,SPX200221P02290000,2019-12-05 9:57AM EST,2290.0,1.7,1.75,1.9,0.0,-,5,1199,31.72%,2020-02-21,2019-12-10,73
51,SPX200221P02300000,2019-12-09 2:06PM EST,2300.0,1.9,1.8,2.0,0.0,-,36,4098,31.56%,2020-02-21,2019-12-10,73
52,SPXW200221P02310000,2019-11-18 12:57PM EST,2310.0,2.5,1.9,2.05,0.0,-,40,45,31.28%,2020-02-21,2019-12-10,73
53,SPXW200221P02320000,2019-12-02 1:42PM EST,2320.0,2.05,2.0,2.15,0.0,-,-,10,31.09%,2020-02-21,2019-12-10,73
54,SPX200221P02325000,2019-12-05 12:01PM EST,2325.0,1.96,2.0,2.15,0.0,-,703,3909,30.90%,2020-02-21,2019-12-10,73
55,SPXW200221P02330000,2019-12-09 12:03AM EST,2330.0,2.05,2.1,2.25,0.0,-,-,6,30.90%,2020-02-21,2019-12-10,73
56,SPX200221P02340000,2019-12-09 3:37PM EST,2340.0,2.27,2.15,2.3,0.0,-,250,442,30.61%,2020-02-21,2019-12-10,73
57,SPX200221P02350000,2019-12-06 11:06AM EST,2350.0,1.85,2.2,2.4,0.0,-,41,11003,30.40%,2020-02-21,2019-12-10,73
58,SPX200221P02360000,2019-11-26 9:54AM EST,2360.0,2.0,2.3,2.5,0.0,-,30,124,30.19%,2020-02-21,2019-12-10,73
59,SPX200221P02370000,2019-11-22 10:19AM EST,2370.0,3.0,2.4,2.6,0.0,-,2,380,29.98%,2020-02-21,2019-12-10,73
60,SPXW200221P02375000,2019-12-04 12:28PM EST,2375.0,2.4,2.5,2.65,0.0,-,8,50,29.86%,2020-02-21,2019-12-10,73
61,SPXW200221P02380000,2019-12-10 3:59PM EST,2380.0,2.73,2.55,2.7,0.38,+16.17%,666,128,29.75%,2020-02-21,2019-12-10,73
62,SPX200221P02390000,2019-11-19 1:21PM EST,2390.0,3.4,2.6,2.8,0.0,-,134,1669,29.52%,2020-02-21,2019-12-10,73
63,SPXW200221P02400000,2019-12-09 9:36AM EST,2400.0,2.4,2.8,2.95,0.0,-,3,85,29.36%,2020-02-21,2019-12-10,73
64,SPXW200221P02410000,2019-12-09 9:35AM EST,2410.0,2.5,2.9,3.1,0.0,-,-,28,29.19%,2020-02-21,2019-12-10,73
65,SPX200221P02415000,2019-10-24 3:13PM EST,2415.0,9.66,3.2,3.4,0.0,-,-,837,29.42%,2020-02-21,2019-12-10,73
66,SPXW200221P02420000,2019-12-02 1:39PM EST,2420.0,3.1,3.0,3.2,0.0,-,-,6,28.94%,2020-02-21,2019-12-10,73
67,SPXW200221P02425000,2019-12-09 12:57PM EST,2425.0,3.05,3.1,3.3,0.0,-,405,231,28.88%,2020-02-21,2019-12-10,73
68,SPX200221P02430000,2019-12-06 10:09AM EST,2430.0,2.55,3.1,3.3,0.0,-,10,16,28.68%,2020-02-21,2019-12-10,73
69,SPXW200221P02435000,2019-12-09 9:36AM EST,2435.0,2.8,3.2,3.4,0.0,-,50,161,28.62%,2020-02-21,2019-12-10,73
70,SPX200221P02440000,2019-11-26 9:34AM EST,2440.0,2.95,3.2,3.4,0.0,-,3,343,28.42%,2020-02-21,2019-12-10,73
71,SPXW200221P02445000,2019-12-09 9:35AM EST,2445.0,2.9,3.3,3.6,0.0,-,1,13,28.48%,2020-02-21,2019-12-10,73
72,SPX200221P02450000,2019-12-10 3:27PM EST,2450.0,3.6,3.4,3.6,0.08,+2.27%,116,2640,28.28%,2020-02-21,2019-12-10,73
73,SPXW200221P02455000,2019-12-09 9:36AM EST,2455.0,3.1,3.5,3.7,0.0,-,-,230,28.21%,2020-02-21,2019-12-10,73
74,SPXW200221P02460000,2019-12-09 9:35AM EST,2460.0,3.1,3.6,3.8,0.0,-,7,7,28.13%,2020-02-21,2019-12-10,73
75,SPXW200221P02465000,2019-12-06 11:30AM EST,2465.0,2.95,3.7,3.9,0.0,-,1,1,28.05%,2020-02-21,2019-12-10,73
76,SPXW200221P02470000,2019-12-09 9:33AM EST,2470.0,3.2,3.7,3.9,0.0,-,-,24,27.85%,2020-02-21,2019-12-10,73
77,SPX200221P02475000,2019-12-06 3:47PM EST,2475.0,3.1,3.7,4.0,0.0,-,1,1015,27.77%,2020-02-21,2019-12-10,73
78,SPXW200221P02480000,2019-12-09 9:35AM EST,2480.0,3.4,3.9,4.1,0.0,-,2,146,27.68%,2020-02-21,2019-12-10,73
79,SPX200221P02485000,2019-12-06 10:56AM EST,2485.0,3.25,3.9,4.1,0.0,-,7,171,27.48%,2020-02-21,2019-12-10,73
80,SPXW200221P02490000,2019-12-09 9:35AM EST,2490.0,3.6,4.1,4.3,0.0,-,24,107,27.50%,2020-02-21,2019-12-10,73
81,SPX200221P02495000,2019-12-06 10:27AM EST,2495.0,3.47,4.1,4.3,0.0,-,20,23,27.30%,2020-02-21,2019-12-10,73
82,SPX200221P02500000,2019-12-10 1:26PM EST,2500.0,4.3,4.2,4.4,0.19,+4.62%,11,8734,27.21%,2020-02-21,2019-12-10,73
83,SPXW200221P02505000,2019-12-03 10:07AM EST,2505.0,7.3,4.3,4.6,0.0,-,16,504,27.21%,2020-02-21,2019-12-10,73
84,SPX200221P02510000,2019-12-03 11:24AM EST,2510.0,5.2,4.3,4.6,-1.3,-20.00%,8,32,27.01%,2020-02-21,2019-12-10,73
85,SPXW200221P02515000,2019-12-04 3:30PM EST,2515.0,4.8,4.5,4.8,0.0,-,60,61,27.01%,2020-02-21,2019-12-10,73
86,SPX200221P02520000,2019-12-03 11:29AM EST,2520.0,6.8,4.5,4.8,0.0,-,30,107,26.81%,2020-02-21,2019-12-10,73
87,SPXW200221P02525000,2019-11-29 11:42AM EST,2525.0,4.2,4.7,5.0,0.0,-,6,85,26.80%,2020-02-21,2019-12-10,73
88,SPXW200221P02530000,2019-11-25 3:59PM EST,2530.0,4.6,4.8,5.1,0.0,-,120,258,26.69%,2020-02-21,2019-12-10,73
89,SPXW200221P02535000,2019-12-10 8:35AM EST,2535.0,5.2,4.9,5.2,0.0,-,11,11,26.58%,2020-02-21,2019-12-10,73
90,SPXW200221P02540000,2019-11-29 12:53PM EST,2540.0,4.7,5.1,5.3,0.0,-,360,481,26.47%,2020-02-21,2019-12-10,73
91,SPX200221P02545000,2019-10-27 11:14PM EST,2545.0,14.7,4.6,4.9,0.0,-,-,136,25.88%,2020-02-21,2019-12-10,73
92,SPXW200221P02550000,2019-12-03 3:54PM EST,2550.0,7.1,5.3,5.5,0.0,-,9,383,26.23%,2020-02-21,2019-12-10,73
93,SPX200221P02555000,2019-12-05 10:36AM EST,2555.0,5.9,5.3,5.6,0.0,-,5,26,26.11%,2020-02-21,2019-12-10,73
94,SPXW200221P02560000,2019-12-05 11:44AM EST,2560.0,6.1,5.5,5.8,0.0,-,-,57,26.08%,2020-02-21,2019-12-10,73
95,SPX200221P02565000,2019-12-09 1:06PM EST,2565.0,5.4,5.6,5.8,0.0,-,20,846,25.87%,2020-02-21,2019-12-10,73
96,SPXW200221P02570000,2019-12-10 8:34AM EST,2570.0,6.1,5.8,6.0,-10.8,-63.91%,8,7,25.83%,2020-02-21,2019-12-10,73
